episode,average_score,best_score,average_q_value
861,1.375,1.4285714285714286,0.13680436
862,1.375,1.4285714285714286,0.1365227
863,1.375,1.4285714285714286,0.13648273
864,1.7777777777777777,1.7777777777777777,0.13660215
865,1.7777777777777777,1.7777777777777777,0.13608001
866,1.7777777777777777,1.7777777777777777,0.13574159
867,1.7777777777777777,1.7777777777777777,0.13586797
868,1.7777777777777777,1.7777777777777777,0.13589272
869,1.7777777777777777,1.7777777777777777,0.13599929
870,1.7777777777777777,1.7777777777777777,0.13604267
871,1.7777777777777777,1.7777777777777777,0.13541713
872,1.9,1.9,0.13569453
873,1.9,1.9,0.13334799
874,1.9,1.9,0.13486555
875,1.9,1.9,0.13488045
876,1.9,1.9,0.1355156
877,1.9,1.9,0.13934058
878,1.9,1.9,0.14070874
879,1.9,1.9,0.14111403
880,1.9,1.9,0.14139044
881,1.9,1.9,0.14211938
882,1.9,1.9,0.14218126
883,1.9,1.9,0.14210856
884,1.9,1.9,0.14280118
885,1.9,1.9,0.14316761
886,1.9,1.9,0.14254308
887,1.9,1.9,0.14220512
888,1.9,1.9,0.14081064
889,1.8181818181818181,1.9,0.14144595
890,1.8181818181818181,1.9,0.14195287
891,1.8181818181818181,1.9,0.14184472
892,1.8181818181818181,1.9,0.14185974
893,1.8181818181818181,1.9,0.14177983
894,1.8181818181818181,1.9,0.14209777
895,1.8181818181818181,1.9,0.14253719
896,1.8181818181818181,1.9,0.1425379
897,1.8181818181818181,1.9,0.14261518
898,1.9166666666666667,1.9166666666666667,0.14244348
899,1.9166666666666667,1.9166666666666667,0.14230502
900,1.9166666666666667,1.9166666666666667,0.14192672
901,1.9166666666666667,1.9166666666666667,0.14204232
902,1.9166666666666667,1.9166666666666667,0.14186491
903,1.9166666666666667,1.9166666666666667,0.14167494
904,1.9166666666666667,1.9166666666666667,0.14154103
905,1.9166666666666667,1.9166666666666667,0.1412333
906,1.9166666666666667,1.9166666666666667,0.14153902
907,1.9166666666666667,1.9166666666666667,0.14224641
908,1.9166666666666667,1.9166666666666667,0.14596541
909,1.9166666666666667,1.9166666666666667,0.14767978
910,2.1538461538461537,2.1538461538461537,0.14879914
911,2.1538461538461537,2.1538461538461537,0.14807665
912,2.1538461538461537,2.1538461538461537,0.14828087
913,2.1538461538461537,2.1538461538461537,0.14807957
914,2.1538461538461537,2.1538461538461537,0.1478753
915,2.1538461538461537,2.1538461538461537,0.14712834
916,2.1538461538461537,2.1538461538461537,0.14846897
917,2.1538461538461537,2.1538461538461537,0.14904767
918,2.1538461538461537,2.1538461538461537,0.14989096
919,2.1538461538461537,2.1538461538461537,0.15014426
920,2.1538461538461537,2.1538461538461537,0.1502007
921,2.2142857142857144,2.2142857142857144,0.15014179
922,2.2142857142857144,2.2142857142857144,0.15027794
923,2.2142857142857144,2.2142857142857144,0.15059687
924,2.2142857142857144,2.2142857142857144,0.15082853
925,2.2142857142857144,2.2142857142857144,0.15070966
926,2.2666666666666666,2.2666666666666666,0.15119599
927,2.2666666666666666,2.2666666666666666,0.15007816
